latitude,longitude,hour,day_of_week,crowd_score
20.426869187552278,78.79057078174036,5,0,5.0
20.763738492243046,78.03359246664763,0,3,5.0
21.46440575237099,78.00721877789793,3,0,5.0
20.591953588020598,79.45376066468884,10,4,29.29
21.149434184033627,79.48668854439552,11,4,56.93
20.70128262082413,79.52752579216076,4,4,5.0
20.41696908450145,77.74163422954508,22,1,15.52
20.737682040639356,78.87316743821778,20,4,33.25
21.766223256874078,77.6148995438231,15,4,52.92
21.522151956636186,77.37182949922335,12,1,51.2
21.743407302049448,77.3538973720421,12,5,97.77
21.082995661496906,77.82632286259079,16,2,47.65
20.553630678148505,78.08987285933947,6,0,11.82
21.16714328456317,79.2928475131652,7,4,18.54
21.036128268383944,77.15967328041813,12,0,48.01
21.582099915835464,79.00477754218468,22,3,18.72
20.53731561309794,78.39436474256792,15,0,51.4
21.08353759183049,77.66383602802797,3,6,28.08
20.610068130571577,78.27845875359847,7,5,53.69
20.854546297646085,77.69982620933106,15,1,56.57
21.43229990834292,78.58824586571491,20,0,32.48
21.06642538111627,78.10153176856574,9,0,21.96
20.926243599204078,77.29321658723663,11,0,41.28
20.95226678999805,77.14974922366709,11,2,50.17
21.04322547576838,78.44008704621639,4,2,5.0
21.49902316137188,79.50723909985831,15,3,48.76
21.64891856451633,77.83187305967306,0,1,5.0
21.7374685611055,78.99900032166786,8,0,23.72
21.501664740757413,78.7759840648193,11,0,41.33
20.841569654047216,79.59466474292844,4,0,5.0
21.363388588521158,79.26294305189742,21,0,15.14
21.01264437367755,78.49981577671639,19,2,22.83
20.75653887086447,78.77109149470232,21,5,43.27
21.57722021119629,79.4951593997521,23,5,19.69
20.453796888547252,77.9985563537608,2,3,5.0
21.662466788989594,77.78038411757333,4,6,33.94
21.04606845047463,76.83243325090558,1,4,5.0
21.29208206753159,79.2796532225744,13,1,52.94
21.323095491088097,79.2029421012101,1,5,26.13
21.653164836989152,77.11336355430045,12,6,99.0
21.29133755503409,78.5305721433981,6,0,13.12
21.259507018664085,78.19194509450065,9,5,59.41
20.493312856784964,77.15612728652734,12,3,47.22
21.125771230723284,79.74170468118217,15,4,56.32
20.610236601143857,77.44408766239006,13,5,89.56
21.43240727621008,77.00170254027168,10,3,28.0
21.117110689137743,78.58454213850573,9,2,15.74
21.352318890891695,79.0166000313991,5,4,5.0
20.458342060843336,76.89733033814156,3,3,5.0
20.518708822464124,78.77615291618106,20,6,69.75
21.402852743287756,78.39687562785436,0,5,21.21
20.500918070398143,77.10979502662514,6,2,10.63
20.49975941887136,77.31757163083908,23,6,30.35
20.41695186532884,78.50392289194824,8,3,31.24
21.739101957619273,77.68907284053986,7,3,22.54
21.43251170324261,79.61494718595395,4,6,19.61
20.89455197190289,79.25622068845215,18,5,64.3
20.815149813802716,79.75070161954099,9,4,31.29
20.88958452164419,77.57901251685124,10,2,27.51
21.484514943653654,79.70917089839392,14,0,48.33
21.32591885549858,78.09370160937468,5,1,5.0
20.659273795014453,77.84255638594126,14,4,47.5
20.643753069467717,76.95104858090805,4,2,6.95
20.537753909598756,76.95829577357881,18,6,58.64
21.324423807581873,78.87603376783996,21,3,9.9
21.47012172711043,78.17378698330208,18,6,66.87
20.771064999655003,77.47956487810832,9,2,18.98
20.42932294544328,78.6419109189757,11,6,99.0
20.515040334466995,77.55857435475033,21,6,54.68
21.755004048783043,78.53289526303327,3,1,5.0
20.81362268846839,77.87762624094808,17,5,60.76
21.476912406973387,79.27065667983545,15,1,48.54
21.27452899639597,79.26208848230033,7,0,22.48
20.934715495514055,78.2320511943672,3,0,5.0
20.687962167073778,77.85245732800504,22,1,18.7
20.569940985423166,77.88767938967727,11,4,50.71
21.261018155254412,79.21714357700465,1,4,5.0
21.484487292892904,77.78453844839284,3,6,20.69
21.30146595495758,77.42717812112053,4,6,24.47
21.142422986548823,77.05406502562592,2,3,5.0
20.45873171280429,78.20007936265323,8,0,23.74
21.75588428863214,78.24639629675953,20,3,36.43
21.518199868316405,79.32272613120873,17,0,32.86
20.80995085138135,77.46371608933819,10,1,24.43
21.771958461102393,77.9429738210052,2,4,5.0
21.24263422549085,79.22521721668107,22,6,43.5
21.215391721490146,79.27087083224691,1,4,5.0
21.447302451201345,77.9538332279363,8,1,22.03
21.53647770332619,78.17737206986004,13,3,48.62
21.319070050264102,77.70985767254784,3,3,5.0
20.579334044912677,79.59766463525793,8,2,29.31
20.8735745083923,77.15593129722474,12,6,96.01
21.69931709645647,79.6012482690044,17,6,59.56
20.71446185658139,78.85159935550602,14,6,99.0
20.92103383337252,78.39471645806019,9,0,32.08
21.004907636121875,76.89797718235349,15,3,40.18
21.015166985572233,78.22678857546602,11,1,47.45
21.258115415492334,78.0232443150082,19,3,34.68
21.72030617284259,77.28365643592537,4,4,5.0
20.736969796565507,78.76922881050197,1,0,5.0
20.570101926821284,79.71345272210485,9,6,50.43
20.67645868580391,78.48656643319357,0,5,30.12
21.64169486029298,78.94425982933184,6,2,8.23
21.30413513771729,77.00535135769805,16,0,42.35
20.800269504934825,78.05300098745099,15,4,52.72
21.542325714556064,77.14907545549349,23,6,25.19
21.60591799490881,78.63838750660953,2,4,5.0
21.58512007416639,79.61544647464245,13,4,46.36
21.686497147095377,78.78533319741491,9,6,51.09
20.753137428242706,77.03040914494326,21,4,10.69
21.45705870024479,77.86399861495525,6,1,6.48
21.044755296183794,78.45199013832256,16,2,53.85
21.578797974046086,78.00962326839975,5,5,21.24
21.41988694802626,79.30093203142552,22,4,18.36
21.487026425099614,79.24401301412996,21,4,9.99
21.3186265727535,78.63549306030966,3,3,5.0
20.64840027725759,77.92037383539811,16,2,49.09
21.163037686455713,77.56600912128972,8,0,21.29
21.778537635334313,77.11762295463939,3,2,5.0
21.712343293095966,77.86469305045966,6,2,14.71
20.460443230115814,78.03951755162315,22,6,39.77
20.63074074202121,78.82746877531221,1,6,17.92
20.584420282836387,78.77447947289272,16,6,92.57
21.416371873979415,77.01032441892377,23,5,27.65
21.544899461799723,77.98577794629347,7,2,23.85
20.69891591283494,77.34533660165208,22,5,49.29
21.10819377013256,77.27043811595041,14,4,50.16
21.57698423921568,79.28190644921173,14,6,93.77
21.42592216267275,76.92574565014877,7,4,28.64
21.159132087688587,78.05754862770637,15,6,99.0
21.22648676664228,77.30461096729955,18,1,27.83
21.11170476568279,79.43799064703542,10,5,57.63
20.81656783184635,78.4711215398251,1,5,23.63
21.19103079000262,77.49414190913055,22,0,8.27
21.364439422870127,78.30728186149912,23,3,5.0
21.622652082205132,78.99445907910935,16,2,48.05
21.290807895570946,79.6743540267583,15,0,51.55
21.465570151860422,77.46133801273625,14,5,98.15
20.6241002889364,79.45854531638803,12,0,57.0
21.046180464187707,79.60291234250246,14,1,48.19
20.413064267757928,79.5492616335962,3,3,5.0
20.74535041033027,78.70624307058573,15,5,94.86
21.417046401158206,78.68946196330413,11,5,99.0
21.78853393188911,78.00963189955147,3,2,5.0
20.5388493394221,79.05719364691136,2,6,24.14
20.962092042205803,78.3938820550528,21,3,18.11
21.520099356178825,78.83231421368488,16,1,56.3
20.68564988848046,78.08537371154638,21,4,11.14
21.1771189290232,78.99448939212941,17,0,36.18
21.426299814441546,79.27341455281365,17,2,27.07
21.26237963036425,77.23930876980845,22,5,43.73
20.66323462846158,79.29878914672268,16,4,49.01
20.897538396160034,78.42088959537092,11,1,46.04
21.497308498279555,79.33399772727067,22,3,19.22
21.175917119784824,78.09390511902303,20,0,31.55
20.407321458960077,77.9371214561491,23,2,5.0
21.46538706403933,79.54518219755167,3,5,16.84
20.449435896916334,77.5535078026452,11,5,99.0
21.444027295823727,79.33263697585842,22,4,10.57
20.68347278423133,78.2520617175282,21,4,10.44
21.741302872167132,78.34228632765378,20,0,23.3
20.915117051822918,77.72540484446844,19,3,37.94
20.85770426287331,78.51912660185704,14,1,48.51
20.608443270465422,77.77563358882863,22,6,39.11
20.8278459016863,76.91780824272496,15,3,50.34
21.627311066559482,77.61599581603306,4,3,5.0
21.794868072678145,76.81913713021977,20,3,36.39
20.915633342709587,79.73506436117057,14,6,97.66
21.02805488333636,79.69724162945924,16,0,54.57
21.41089931348383,77.98546589241691,17,6,72.84
21.640674092651103,78.98511256301893,4,0,5.0
21.2302620678615,77.83741829523127,12,6,94.17
20.94813597744896,78.81327947125793,18,1,26.76
20.97767057718807,79.21629012913793,12,3,51.0
21.37386540509553,79.64026873407671,17,0,35.53
20.404505569045988,78.00063682754902,13,6,99.0
21.26742507244378,79.14989394886814,3,1,5.0
20.8976902146179,77.59778535189635,3,6,22.47
21.51187626378792,79.77099691138095,19,5,70.96
20.530186895752383,76.87730879629305,19,1,33.14
21.223483173727747,78.61058641950336,18,3,30.42
21.07336204584057,78.77851794495398,12,2,56.76
21.29925573626732,78.86413667122238,11,3,50.16
20.490795032276154,77.16116273636726,6,2,18.11
21.211977302399383,79.61558935041938,11,1,36.3
21.186078423143332,77.34354983715025,20,5,64.32
21.18492413218264,78.66826020971952,3,5,29.5
21.244882733235038,77.46802823736925,1,0,5.0
21.34705511211691,77.72164925106381,1,5,22.78
21.526984599553078,78.43937562518437,4,4,5.0
20.777749008179498,78.05158025569372,22,1,11.45
21.555069174252086,77.28067680292952,9,0,15.4
21.097557955168835,77.31280920726255,9,5,51.8
20.507881590788063,78.0544343644884,8,1,20.17
20.48197130094157,79.0718489348265,12,3,44.55
20.867933646174485,79.49389394054336,6,5,51.31
21.498855767956055,77.05238298677814,4,6,29.57
21.390753308637283,77.9793117226782,9,2,11.51
21.50406095054137,77.10073669116862,9,1,24.87
21.12417667901825,76.84977744189779,5,0,5.0
21.016278597137685,78.78515604793186,18,3,38.78
20.606433537388796,78.60734832589976,20,4,27.03
20.859469855053035,77.28905734144466,7,3,19.32
21.007627112643426,77.50143849927919,0,5,29.79
20.524040601551462,76.87112326093356,16,2,44.18
20.708856733795695,79.30484161708321,6,3,10.48
21.237515411689234,79.72407178814565,13,4,52.03
21.429928359934866,77.20637861038406,20,6,68.07
21.79768651595013,77.49442564129589,20,0,21.34
21.70635866388098,79.4052285718408,16,1,49.73
21.29959127934927,79.57939139386855,8,2,21.07
20.9897472746117,78.05888214842042,16,4,52.01
21.290648310591525,76.95186741680722,4,5,20.73
21.499912265312325,76.91817550107845,19,5,60.67
20.565670667292743,78.52184959820703,7,5,55.18
20.973866845574804,77.97868532667954,5,2,5.0
21.575723199889865,76.88595728273296,10,3,15.49
20.93736613270626,78.54975717693766,18,2,36.77
21.200621179718063,76.83390760976707,3,5,27.78
21.22287710520708,79.16211587444782,17,6,75.38
20.658266754387093,77.71929846811011,0,4,5.0
20.907129618313203,76.9207740090277,12,1,45.94
20.868315804238705,78.56505666294946,13,1,51.22
20.43667539194489,77.99305324329916,23,2,5.0
20.433868469447894,79.72140124007144,0,5,27.66
21.564375861146083,78.4325959875111,10,0,14.61
20.782299133961935,77.62571754311102,16,6,99.0
21.125310272734342,78.92831659390193,3,2,5.0
20.81821580302428,77.61447600762813,11,5,99.0
21.71695094316148,79.51272987422269,9,3,20.87
20.76301546241208,77.92416591152212,5,1,5.0
21.001519537834508,78.44960568832862,0,1,5.0
21.621822350678443,76.95171931147269,6,6,44.4
21.578706993508533,78.07836371385669,20,1,28.64
20.660541984984786,79.29709061898298,15,0,47.92
21.523700633713993,79.21694641609002,23,5,21.98
21.04146164143305,77.47295567656057,13,5,99.0
21.076156420919496,77.47823721303169,22,6,55.14
20.58687196138232,79.2519159366397,19,5,73.44
20.51284211925997,79.59119526050797,19,6,60.03
21.419115029763272,77.08608276381901,5,5,24.78
21.09504561329742,78.15017591827868,21,0,14.01
21.01159098366125,77.81236283689269,4,4,5.0
21.421311520113356,79.41206536637232,23,2,5.0
21.471718058587555,77.05057474404005,20,2,31.91
20.622471434737093,77.43337782767411,17,5,70.88
21.254315209268697,79.05740501275947,14,3,56.32
20.589495715188757,76.95388154694365,5,1,5.0
21.451925120440663,78.27760614214287,18,0,27.71
21.319737218773994,78.12632110403916,0,3,5.0
21.739260469516843,77.80320353696624,0,3,5.0
20.496541222898987,77.98371694595677,12,5,99.0
20.479876609611754,78.3898217607907,2,0,5.0
20.795061904570478,77.28410207516515,9,2,28.12
